Unnamed: 0,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,Recency,Frequency,MonetaryValue,R_quartile,F_quartile,M_quartile,RFM_score,RFM_segment,customer_category
11213,11214,99,3160,2017-11-08,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-10,456.44999999999993,52.0,5.0,3690.0,2.0,2.0,3.0,223.0,Mid Value,High Risk Customer
11214,11215,76,3314,2017-05-20,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2013-09-16,128.45999999999992,58.0,6.0,2561.0,2.0,2.0,2.0,222.0,Mid Value,High Risk Customer
11215,11216,80,1327,2017-05-29,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-25,139.2299999999999,6.0,5.0,2848.0,4.0,2.0,2.0,422.0,Mid Value,Becoming Loyal
11216,11217,20,1361,2017-09-19,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05,195.33999999999992,28.0,7.0,2731.0,3.0,3.0,2.0,332.0,Mid Value,Potential Customer
11217,11218,91,2148,2017-08-15,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,2000-11-03,25.08999999999999,137.0,4.0,2346.0,1.0,1.0,2.0,112.0,Low Value,Evasive Customer
11218,11219,0,2201,2017-11-09,0.0,Approved,,,,,554.38,,,,30.0,8.0,6291.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
11219,11220,49,1792,2017-02-25,1.0,Cancelled,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04,133.38,6.0,10.0,5020.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
11220,11221,37,2064,2017-07-03,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2006-02-02,1544.61,106.0,5.0,3327.0,1.0,2.0,3.0,123.0,Low Value,Evasive Customer
11221,11222,95,3437,2017-03-28,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-25,139.2299999999999,102.0,5.0,2340.0,1.0,2.0,2.0,122.0,Low Value,Evasive Customer
11222,11223,90,1909,2017-10-16,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1999-07-26,72.59999999999997,59.0,6.0,3456.0,2.0,2.0,3.0,223.0,Mid Value,High Risk Customer
11223,11224,0,1094,2017-04-12,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15,15.080000000000004,43.0,7.0,3632.0,3.0,3.0,3.0,333.0,High Value,Potential Customer
11224,11225,3,2070,2017-02-16,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2006-05-22,1702.5499999999995,4.0,9.0,6433.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
11225,11226,39,3401,2017-10-25,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2007-12-11,1230.27,66.0,6.0,3847.0,2.0,2.0,3.0,223.0,Mid Value,High Risk Customer
11226,11227,40,18,2017-07-05,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02,583.2700000000001,134.0,7.0,3543.0,1.0,3.0,3.0,133.0,Low Value,Almost Lost Customer
11227,11228,1,1695,2017-08-01,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2015-08-10,1010.02,37.0,5.0,3646.0,3.0,2.0,3.0,323.0,Mid Value,Late Bloomer
11228,11229,19,832,2017-05-02,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08,4.8,17.0,12.0,8868.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
11229,11230,7,2036,2017-01-11,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28,745.94,25.0,12.0,6770.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
11230,11231,19,2921,2017-02-11,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08,4.8,57.0,5.0,2718.0,2.0,2.0,2.0,222.0,Mid Value,High Risk Customer
11231,11232,25,819,2017-02-04,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-11-22,709.34,43.0,5.0,2558.0,3.0,2.0,2.0,322.0,Mid Value,Late Bloomer
11232,11233,49,2529,2017-04-14,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,2015-05-21,327.9799999999999,98.0,7.0,4083.0,1.0,3.0,3.0,133.0,Low Value,Almost Lost Customer
11233,11234,7,2562,2017-07-18,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28,745.94,101.0,7.0,3848.0,1.0,3.0,3.0,133.0,Low Value,Almost Lost Customer
11234,11235,59,87,2017-09-23,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20,327.9799999999999,18.0,9.0,3740.0,3.0,4.0,3.0,343.0,High Value,Potential Customer
11235,11236,43,1838,2017-11-11,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,2014-07-28,502.47,49.0,5.0,4691.0,2.0,2.0,4.0,224.0,Mid Value,High Risk Customer
11236,11237,69,168,2017-06-01,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1995-12-19,198.22000000000003,136.0,9.0,5800.0,1.0,4.0,4.0,144.0,Low Value,Almost Lost Customer
11237,11238,22,601,2017-05-13,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2016-02-04,143.82,58.0,5.0,1423.0,2.0,2.0,1.0,221.0,Mid Value,High Risk Customer
11238,11239,59,1582,2017-11-05,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20,327.9799999999999,55.0,5.0,1914.0,2.0,2.0,2.0,222.0,Mid Value,High Risk Customer
11239,11240,0,2512,2017-09-10,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2014-03-03,91.15,111.0,6.0,1594.0,1.0,2.0,1.0,121.0,Low Value,Evasive Customer
11240,11241,48,221,2017-05-03,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28,812.44,18.0,6.0,3865.0,3.0,2.0,3.0,323.0,Mid Value,Late Bloomer
11241,11242,29,1915,2017-04-01,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-22,135.84999999999997,61.0,5.0,2568.0,2.0,2.0,2.0,222.0,Mid Value,High Risk Customer
11242,11243,94,845,2017-09-24,0.0,Cancelled,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09,641.64,97.0,4.0,1314.0,1.0,1.0,1.0,111.0,Low Value,Lost Customer
11243,11244,82,208,2017-08-25,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-04,709.34,27.0,5.0,3342.0,3.0,2.0,3.0,323.0,Mid Value,Late Bloomer
11244,11245,40,704,2017-09-18,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02,583.2700000000001,10.0,10.0,4034.0,4.0,4.0,3.0,443.0,High Value,Very Loyal
11245,11246,53,127,2017-06-09,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09,693.76,23.0,10.0,3993.0,3.0,4.0,3.0,343.0,High Value,Potential Customer
11246,11247,46,2279,2017-02-07,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11,1215.34,35.0,8.0,4008.0,3.0,4.0,3.0,343.0,High Value,Potential Customer
11247,11248,78,2664,2017-01-07,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25,1055.82,134.0,7.0,3303.0,1.0,3.0,3.0,133.0,Low Value,Almost Lost Customer
11248,11249,4,44,2017-09-04,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09,451.6500000000001,35.0,7.0,4768.0,3.0,3.0,4.0,334.0,High Value,Potential Customer
11249,11250,84,1199,2017-11-17,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2003-01-05,75.48000000000002,43.0,8.0,2037.0,3.0,4.0,2.0,342.0,Mid Value,Potential Customer
11250,11251,0,2219,2017-03-20,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2004-09-28,91.15,61.0,5.0,3493.0,2.0,2.0,3.0,223.0,Mid Value,High Risk Customer
11251,11252,29,661,2017-04-09,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03,834.9399999999999,34.0,6.0,3308.0,3.0,2.0,3.0,323.0,Mid Value,Late Bloomer
11252,11253,97,499,2017-08-25,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29,50.66,55.0,11.0,4043.0,2.0,4.0,3.0,243.0,Mid Value,Losing Customer
11253,11254,51,1901,2017-03-03,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10,802.26,127.0,7.0,5809.0,1.0,3.0,4.0,134.0,Low Value,Almost Lost Customer
11254,11255,0,2457,2017-01-12,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2010-08-20,179.44,52.0,6.0,2757.0,2.0,2.0,2.0,222.0,Mid Value,High Risk Customer
11255,11256,87,3276,2017-07-09,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20,1592.19,80.0,5.0,3655.0,2.0,2.0,3.0,223.0,Mid Value,High Risk Customer
11256,11257,22,2163,2017-07-23,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1999-06-23,15.080000000000004,70.0,5.0,1721.0,2.0,2.0,1.0,221.0,Mid Value,High Risk Customer
11257,11258,31,62,2017-11-30,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2010-06-07,57.72999999999999,5.0,6.0,4920.0,4.0,2.0,4.0,424.0,Mid Value,Becoming Loyal
11258,11259,23,1877,2017-03-11,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2003-09-10,817.36,80.0,6.0,1507.0,2.0,2.0,1.0,221.0,Mid Value,High Risk Customer
11259,11260,60,1889,2017-01-05,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-24,217.51,135.0,5.0,3710.0,1.0,2.0,3.0,123.0,Low Value,Evasive Customer
11260,11261,23,2732,2017-02-22,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02,75.75,16.0,10.0,2833.0,4.0,4.0,2.0,442.0,Mid Value,Very Loyal
11261,11262,38,515,2017-07-19,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15,1702.5499999999995,14.0,9.0,6986.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
11262,11263,50,2454,2017-12-01,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-07-21,43.97,29.0,11.0,6272.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
11263,11264,76,2755,2017-01-08,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2004-07-25,128.45999999999992,28.0,13.0,6606.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
11264,11265,54,3001,2017-02-26,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12,1279.4,104.0,4.0,3378.0,1.0,1.0,3.0,113.0,Low Value,Evasive Customer
11265,11266,0,1236,2017-04-20,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1992-10-02,179.44,41.0,5.0,3588.0,3.0,2.0,3.0,323.0,Mid Value,Late Bloomer
11266,11267,17,3014,2017-06-07,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20,1305.25,19.0,9.0,4656.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
11267,11268,68,2759,2017-01-05,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2006-05-22,1592.19,110.0,5.0,3775.0,1.0,2.0,3.0,123.0,Low Value,Evasive Customer
11268,11269,62,1410,2017-03-22,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,2000-05-22,409.8600000000001,60.0,7.0,5597.0,2.0,3.0,4.0,234.0,Mid Value,Losing Customer
11269,11270,30,3153,2017-01-17,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-10,456.44999999999993,127.0,5.0,4732.0,1.0,2.0,4.0,124.0,Low Value,Evasive Customer
11270,11271,17,1119,2017-01-05,,Cancelled,Solex,Standard,high,medium,1024.66,614.8,2013-03-12,409.8600000000001,98.0,7.0,5235.0,1.0,3.0,4.0,134.0,Low Value,Almost Lost Customer
11271,11272,46,2428,2017-04-29,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,1997-02-09,1215.34,10.0,9.0,6462.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
11272,11273,32,627,2017-10-30,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25,471.6,58.0,5.0,4597.0,2.0,2.0,4.0,224.0,Mid Value,High Risk Customer
11273,11274,2,442,2017-06-11,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02,17.869999999999997,13.0,7.0,2789.0,4.0,3.0,2.0,432.0,Mid Value,Becoming Loyal
11274,11275,75,1019,2017-11-18,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2004-07-25,1010.02,42.0,5.0,2842.0,3.0,2.0,2.0,322.0,Mid Value,Late Bloomer
11275,11276,33,3042,2017-03-07,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1999-12-04,199.0999999999999,11.0,6.0,1629.0,4.0,2.0,1.0,421.0,Mid Value,Recent Customer
11276,11277,18,2620,2017-04-03,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12,143.82,30.0,8.0,4919.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
11277,11278,24,927,2017-02-16,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,2006-11-10,957.02,295.0,3.0,1982.0,1.0,1.0,2.0,112.0,Low Value,Evasive Customer
11278,11279,5,2009,2017-11-27,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29,114.93,5.0,7.0,2357.0,4.0,3.0,2.0,432.0,Mid Value,Becoming Loyal
11279,11280,81,2229,2017-10-16,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2015-08-02,64.50999999999999,21.0,4.0,2114.0,3.0,1.0,2.0,312.0,Low Value,Late Bloomer
11280,11281,44,2873,2017-01-02,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09,1660.88,104.0,3.0,2127.0,1.0,1.0,2.0,112.0,Low Value,Evasive Customer
11281,11282,74,3166,2017-01-01,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22,827.1599999999999,47.0,7.0,5155.0,2.0,3.0,4.0,234.0,Mid Value,Losing Customer
11282,11283,34,2558,2017-01-14,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1994-09-09,1069.5500000000002,32.0,4.0,2907.0,3.0,1.0,3.0,313.0,Low Value,Late Bloomer
11283,11284,56,894,2017-10-25,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2016-02-04,75.75,48.0,8.0,3564.0,2.0,4.0,3.0,243.0,Mid Value,Losing Customer
11284,11285,53,3105,2017-04-12,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09,693.76,10.0,6.0,4916.0,4.0,2.0,4.0,424.0,Mid Value,Becoming Loyal
11285,11286,98,162,2017-03-28,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16,143.36,98.0,3.0,1329.0,1.0,1.0,1.0,111.0,Low Value,Lost Customer
11286,11287,77,2230,2017-10-08,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10,445.2099999999999,44.0,8.0,3263.0,3.0,4.0,3.0,343.0,High Value,Potential Customer
11287,11288,18,3405,2017-02-15,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1998-12-16,143.82,52.0,9.0,6167.0,2.0,4.0,4.0,244.0,Mid Value,Losing Customer
11288,11289,70,511,2017-05-04,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06,830.2399999999999,11.0,5.0,2782.0,4.0,2.0,2.0,422.0,Mid Value,Becoming Loyal
11289,11290,85,2553,2017-08-02,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22,827.1599999999999,150.0,7.0,3134.0,1.0,3.0,3.0,133.0,Low Value,Almost Lost Customer
11290,11291,62,1142,2017-07-10,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23,179.44,38.0,4.0,1841.0,3.0,1.0,2.0,312.0,Low Value,Late Bloomer
11291,11292,0,3345,2017-11-29,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23,110.80999999999996,31.0,5.0,1366.0,3.0,2.0,1.0,321.0,Mid Value,Late Bloomer
11292,11293,98,116,2017-07-16,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1994-08-10,143.36,12.0,8.0,2447.0,4.0,4.0,2.0,442.0,Mid Value,Very Loyal
11293,11294,42,3257,2017-11-03,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2012-06-04,199.0999999999999,6.0,3.0,2064.0,4.0,1.0,2.0,412.0,Low Value,Recent Customer
11294,11295,46,3227,2017-04-16,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11,1215.34,3.0,6.0,3386.0,4.0,2.0,3.0,423.0,Mid Value,Becoming Loyal
11295,11296,21,57,2017-01-20,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,2016-02-04,690.49,35.0,6.0,5117.0,3.0,2.0,4.0,324.0,Mid Value,Potential Customer
11296,11297,18,401,2017-10-25,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12,143.82,29.0,7.0,3643.0,3.0,3.0,3.0,333.0,High Value,Potential Customer
11297,11298,98,2845,2017-11-02,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16,143.36,47.0,8.0,2497.0,2.0,4.0,2.0,242.0,Mid Value,Losing Customer
11298,11299,5,2380,2017-04-04,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2004-09-28,114.93,42.0,7.0,5231.0,3.0,3.0,4.0,334.0,High Value,Potential Customer
11299,11300,8,1215,2017-03-09,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16,187.38999999999987,77.0,8.0,3118.0,2.0,4.0,3.0,243.0,Mid Value,Losing Customer
11300,11301,11,1384,2017-05-27,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04,509.97,36.0,6.0,3307.0,3.0,2.0,3.0,323.0,Mid Value,Late Bloomer
11301,11302,73,1076,2017-12-08,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31,1612.25,9.0,12.0,8104.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
11302,11303,15,220,2017-12-15,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12,1279.4,15.0,6.0,4304.0,4.0,2.0,4.0,424.0,Mid Value,Becoming Loyal
11303,11304,87,3006,2017-07-28,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1999-07-26,471.6,30.0,4.0,3901.0,3.0,1.0,3.0,313.0,Low Value,Late Bloomer
11304,11305,47,1802,2017-07-28,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01,189.28,13.0,8.0,5035.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
11305,11306,93,3121,2017-11-12,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03,834.9399999999999,48.0,6.0,3164.0,2.0,2.0,3.0,223.0,Mid Value,High Risk Customer
11306,11307,57,1984,2017-09-16,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2013-03-12,1630.25,48.0,7.0,7256.0,2.0,3.0,4.0,234.0,Mid Value,Losing Customer
11307,11308,65,3061,2017-06-10,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2010-11-05,1028.76,59.0,9.0,3232.0,2.0,4.0,3.0,243.0,Mid Value,Losing Customer
11308,11309,23,2437,2017-06-15,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2012-06-04,75.75,198.0,2.0,375.0,1.0,1.0,1.0,111.0,Low Value,Lost Customer
11309,11310,62,679,2017-10-27,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23,179.44,62.0,10.0,3551.0,2.0,4.0,3.0,243.0,Mid Value,Losing Customer
11310,11311,9,127,2017-02-11,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07,75.13999999999999,23.0,10.0,3993.0,3.0,4.0,3.0,343.0,High Value,Potential Customer
11311,11312,53,1726,2017-02-20,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04,509.97,9.0,8.0,5084.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
11312,11313,83,976,2017-04-10,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16,1408.91,170.0,6.0,3830.0,1.0,2.0,3.0,123.0,Low Value,Evasive Customer
11313,11314,4,2068,2017-01-01,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17,1383.61,159.0,5.0,3933.0,1.0,2.0,3.0,123.0,Low Value,Evasive Customer
11314,11315,96,1580,2017-10-11,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09,641.64,55.0,8.0,3225.0,2.0,4.0,3.0,243.0,Mid Value,Losing Customer
11315,11316,21,3405,2017-09-11,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,2011-03-16,690.49,52.0,9.0,6167.0,2.0,4.0,4.0,244.0,Mid Value,Losing Customer
11316,11317,29,2602,2017-04-13,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-22,135.84999999999997,71.0,8.0,4240.0,2.0,4.0,4.0,244.0,Mid Value,Losing Customer
11317,11318,17,2712,2017-10-16,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2016-03-29,1305.25,16.0,6.0,4116.0,4.0,2.0,3.0,423.0,Mid Value,Becoming Loyal
11318,11319,84,504,2017-04-17,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02,198.22000000000003,136.0,8.0,2714.0,1.0,4.0,2.0,142.0,Low Value,Almost Lost Customer
11319,11320,79,1530,2017-05-31,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2015-08-10,737.5699999999999,1.0,10.0,7390.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
11320,11321,44,1818,2017-06-13,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2003-02-16,1660.88,24.0,7.0,4516.0,3.0,3.0,4.0,334.0,High Value,Potential Customer
11321,11322,0,249,2017-01-17,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16,143.36,47.0,9.0,2236.0,2.0,4.0,2.0,242.0,Mid Value,Losing Customer
11322,11323,86,3086,2017-07-20,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18,309.80999999999995,11.0,10.0,5713.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
11323,11324,88,2854,2017-07-06,,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2006-02-02,182.81000000000017,83.0,4.0,2475.0,2.0,1.0,2.0,212.0,Low Value,Almost Lost Customer
11324,11325,35,1224,2017-02-10,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12,903.11,47.0,8.0,4988.0,2.0,4.0,4.0,244.0,Mid Value,Losing Customer
11325,11326,21,2847,2017-02-10,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05,690.49,44.0,7.0,4509.0,3.0,3.0,4.0,334.0,High Value,Potential Customer
11326,11327,55,2161,2017-09-22,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21,1295.43,52.0,5.0,2584.0,2.0,2.0,2.0,222.0,Mid Value,High Risk Customer
11327,11328,34,3072,2017-08-09,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1997-05-10,309.80999999999995,67.0,7.0,3373.0,2.0,3.0,3.0,233.0,Mid Value,Losing Customer
11328,11329,37,122,2017-06-03,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2008-03-19,1544.61,8.0,5.0,2695.0,4.0,2.0,2.0,422.0,Mid Value,Becoming Loyal
11329,11330,94,20,2017-11-29,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2007-12-11,641.64,31.0,4.0,3608.0,3.0,1.0,3.0,313.0,Low Value,Late Bloomer
11330,11331,62,404,2017-08-20,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2012-05-18,179.44,18.0,9.0,4965.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
11331,11332,22,843,2017-12-28,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1991-11-10,15.080000000000004,2.0,6.0,2372.0,4.0,2.0,2.0,422.0,Mid Value,Becoming Loyal
11332,11333,31,3390,2017-10-15,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02,547.28,18.0,5.0,3952.0,3.0,2.0,3.0,323.0,Mid Value,Late Bloomer
11333,11334,34,2555,2017-01-10,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18,309.80999999999995,1.0,6.0,5495.0,4.0,2.0,4.0,424.0,Mid Value,Becoming Loyal
11334,11335,69,2476,2017-07-05,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10,445.2099999999999,14.0,14.0,7493.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
11335,11336,28,2501,2017-12-08,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1995-12-19,133.7800000000002,18.0,7.0,1813.0,3.0,3.0,1.0,331.0,Mid Value,Potential Customer
11336,11337,72,760,2017-04-21,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06,90.09999999999997,26.0,9.0,4847.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
11337,11338,7,2695,2017-04-21,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28,745.94,4.0,9.0,8243.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
11338,11339,3,545,2017-05-05,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1995-10-24,1702.5499999999995,6.0,6.0,5665.0,4.0,2.0,4.0,424.0,Mid Value,Becoming Loyal
11339,11340,79,961,2017-10-27,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2007-08-04,737.5699999999999,64.0,4.0,1035.0,2.0,1.0,1.0,211.0,Low Value,Almost Lost Customer
11340,11341,88,308,2017-06-08,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09,182.81000000000017,25.0,6.0,4086.0,3.0,2.0,3.0,323.0,Mid Value,Late Bloomer
11341,11342,25,3326,2017-03-04,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1993-07-20,802.26,29.0,13.0,10422.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
