customer_id,Recency,Frequency,MonetaryValue,R_quartile,F_quartile,M_quartile,RFM_score,RFM_segment,customer_category
2743,46,2,1428,2,1,1,211,Low Value,Almost Lost Customer
2744,125,3,1264,1,1,1,111,Low Value,Lost Customer
2745,267,2,2772,1,1,2,112,Low Value,Evasive Customer
2746,8,3,2316,4,1,2,412,Low Value,Recent Customer
2747,14,9,6371,4,4,4,444,High Value,Platinum Customer
2748,6,4,2059,4,1,2,412,Low Value,Recent Customer
2749,34,1,327,3,1,1,311,Low Value,Losing Customer
2750,42,11,5964,3,4,4,344,High Value,Potential Customer
2751,3,8,3819,4,4,3,443,High Value,Very Loyal
2752,12,4,3250,4,1,3,413,Low Value,Recent Customer
2753,67,11,5203,2,4,4,244,Mid Value,Losing Customer
2754,186,3,3273,1,1,3,113,Low Value,Evasive Customer
2755,28,13,6606,3,4,4,344,High Value,Potential Customer
2756,56,4,1610,2,1,1,211,Low Value,Almost Lost Customer
2757,144,3,3030,1,1,3,113,Low Value,Evasive Customer
2758,15,4,670,4,1,1,411,Low Value,Recent Customer
2759,110,5,3775,1,2,3,123,Low Value,Evasive Customer
2760,31,5,1757,3,2,1,321,Mid Value,Late Bloomer
2761,7,9,5082,4,4,4,444,High Value,Platinum Customer
2762,16,10,8237,4,4,4,444,High Value,Platinum Customer
2763,19,9,2910,3,4,3,343,High Value,Potential Customer
2764,51,4,593,2,1,1,211,Low Value,Almost Lost Customer
2765,46,6,2995,2,2,3,223,Mid Value,High Risk Customer
2766,47,6,6233,2,2,4,224,Mid Value,High Risk Customer
2767,48,3,803,2,1,1,211,Low Value,Almost Lost Customer
2768,23,6,3420,3,2,3,323,Mid Value,Late Bloomer
2769,46,6,4177,2,2,3,223,Mid Value,High Risk Customer
2770,30,9,10028,3,4,4,344,High Value,Potential Customer
2771,44,5,4754,3,2,4,324,Mid Value,Potential Customer
2772,25,5,2446,3,2,2,322,Mid Value,Late Bloomer
2773,4,4,2293,4,1,2,412,Low Value,Recent Customer
2774,84,5,1542,2,2,1,221,Mid Value,High Risk Customer
2775,12,6,1922,4,2,2,422,Mid Value,Becoming Loyal
2776,46,4,2295,2,1,2,212,Low Value,Almost Lost Customer
2777,103,6,3307,1,2,3,123,Low Value,Evasive Customer
2778,9,5,3348,4,2,3,423,Mid Value,Becoming Loyal
2779,11,5,3277,4,2,3,423,Mid Value,Becoming Loyal
2780,2,5,3092,4,2,3,423,Mid Value,Becoming Loyal
2781,73,4,1289,2,1,1,211,Low Value,Almost Lost Customer
2782,170,5,3450,1,2,3,123,Low Value,Evasive Customer
2783,73,11,2757,2,4,2,242,Mid Value,Losing Customer
2784,74,3,1075,2,1,1,211,Low Value,Almost Lost Customer
2785,45,6,3411,2,2,3,223,Mid Value,High Risk Customer
2786,3,6,2718,4,2,2,422,Mid Value,Becoming Loyal
2787,37,6,6153,3,2,4,324,Mid Value,Potential Customer
2788,44,11,9061,3,4,4,344,High Value,Potential Customer
2789,24,2,549,3,1,1,311,Low Value,Losing Customer
2790,77,3,903,2,1,1,211,Low Value,Almost Lost Customer
2791,14,7,6578,4,3,4,434,High Value,Very Loyal
2792,218,3,1888,1,1,2,112,Low Value,Evasive Customer
2793,34,8,4232,3,4,4,344,High Value,Potential Customer
2794,5,7,6417,4,3,4,434,High Value,Very Loyal
2795,91,3,2617,1,1,2,112,Low Value,Evasive Customer
2796,8,7,3816,4,3,3,433,High Value,Becoming Loyal
2797,75,6,1112,2,2,1,221,Mid Value,High Risk Customer
2798,154,5,799,1,2,1,121,Low Value,Evasive Customer
2799,29,8,5460,3,4,4,344,High Value,Potential Customer
2800,41,5,352,3,2,1,321,Mid Value,Late Bloomer
2801,22,5,1567,3,2,1,321,Mid Value,Late Bloomer
2802,172,3,456,1,1,1,111,Low Value,Lost Customer
2803,30,6,2743,3,2,2,322,Mid Value,Late Bloomer
2804,58,7,3495,2,3,3,233,Mid Value,Losing Customer
2805,3,5,4721,4,2,4,424,Mid Value,Becoming Loyal
2806,68,8,3420,2,4,3,243,Mid Value,Losing Customer
2807,353,1,133,1,1,1,111,Low Value,Lost Customer
2808,6,5,5190,4,2,4,424,Mid Value,Becoming Loyal
2809,83,3,1182,2,1,1,211,Low Value,Almost Lost Customer
2810,62,6,1185,2,2,1,221,Mid Value,High Risk Customer
2811,25,5,2448,3,2,2,322,Mid Value,Late Bloomer
2812,87,6,4558,1,2,4,124,Low Value,Evasive Customer
2813,204,5,3207,1,2,3,123,Low Value,Evasive Customer
2814,13,4,3232,4,1,3,413,Low Value,Recent Customer
2815,27,9,4895,3,4,4,344,High Value,Potential Customer
2816,8,10,5878,4,4,4,444,High Value,Platinum Customer
2817,15,3,1616,4,1,1,411,Low Value,Recent Customer
2818,99,4,3700,1,1,3,113,Low Value,Evasive Customer
2819,162,4,2500,1,1,2,112,Low Value,Evasive Customer
2820,58,7,4695,2,3,4,234,Mid Value,Losing Customer
2821,51,5,1471,2,2,1,221,Mid Value,High Risk Customer
2822,11,9,5473,4,4,4,444,High Value,Platinum Customer
2823,12,4,1636,4,1,1,411,Low Value,Recent Customer
2824,122,6,5278,1,2,4,124,Low Value,Evasive Customer
2825,112,4,1854,1,1,2,112,Low Value,Evasive Customer
2826,11,12,6755,4,4,4,444,High Value,Platinum Customer
2827,107,5,2208,1,2,2,122,Low Value,Evasive Customer
2828,115,2,262,1,1,1,111,Low Value,Lost Customer
2829,144,2,1747,1,1,1,111,Low Value,Lost Customer
2830,95,5,2490,1,2,2,122,Low Value,Evasive Customer
2831,14,5,3975,4,2,3,423,Mid Value,Becoming Loyal
2832,23,9,3531,3,4,3,343,High Value,Potential Customer
2833,16,6,2638,4,2,2,422,Mid Value,Becoming Loyal
2834,66,3,2115,2,1,2,212,Low Value,Almost Lost Customer
2835,228,3,328,1,1,1,111,Low Value,Lost Customer
2836,13,10,4664,4,4,4,444,High Value,Platinum Customer
2837,41,7,3171,3,3,3,333,High Value,Potential Customer
2838,15,3,1554,4,1,1,411,Low Value,Recent Customer
2839,17,8,2693,4,4,2,442,Mid Value,Very Loyal
2840,16,4,811,4,1,1,411,Low Value,Recent Customer
2841,16,7,6522,4,3,4,434,High Value,Very Loyal
2842,39,3,1410,3,1,1,311,Low Value,Losing Customer
2843,20,6,4117,3,2,3,323,Mid Value,Late Bloomer
2844,23,7,3710,3,3,3,333,High Value,Potential Customer
2845,47,8,2497,2,4,2,242,Mid Value,Losing Customer
2846,15,4,986,4,1,1,411,Low Value,Recent Customer
2847,44,7,4509,3,3,4,334,High Value,Potential Customer
2848,13,4,3121,4,1,3,413,Low Value,Recent Customer
2849,115,4,1549,1,1,1,111,Low Value,Lost Customer
2850,7,8,5043,4,4,4,444,High Value,Platinum Customer
2851,9,8,4113,4,4,3,443,High Value,Very Loyal
2852,25,6,3953,3,2,3,323,Mid Value,Late Bloomer
2853,81,8,4610,2,4,4,244,Mid Value,Losing Customer
2854,83,4,2475,2,1,2,212,Low Value,Almost Lost Customer
2855,39,2,63,3,1,1,311,Low Value,Losing Customer
2856,6,7,5583,4,3,4,434,High Value,Very Loyal
2857,113,6,5373,1,2,4,124,Low Value,Evasive Customer
2858,108,5,3119,1,2,3,123,Low Value,Evasive Customer
2859,10,8,4153,4,4,3,443,High Value,Very Loyal
2860,8,10,8357,4,4,4,444,High Value,Platinum Customer
2861,73,8,4518,2,4,4,244,Mid Value,Losing Customer
2862,14,5,1870,4,2,2,422,Mid Value,Becoming Loyal
2863,175,1,167,1,1,1,111,Low Value,Lost Customer
2864,17,4,3022,4,1,3,413,Low Value,Recent Customer
2865,0,7,5283,4,3,4,434,High Value,Very Loyal
2866,78,4,2443,2,1,2,212,Low Value,Almost Lost Customer
2867,95,5,1087,1,2,1,121,Low Value,Evasive Customer
2868,25,4,2129,3,1,2,312,Low Value,Late Bloomer
2869,116,6,1914,1,2,2,122,Low Value,Evasive Customer
2870,109,2,135,1,1,1,111,Low Value,Lost Customer
2871,20,6,2345,3,2,2,322,Mid Value,Late Bloomer
2872,24,7,3109,3,3,3,333,High Value,Potential Customer
2873,104,3,2127,1,1,2,112,Low Value,Evasive Customer
2874,60,11,7910,2,4,4,244,Mid Value,Losing Customer
2875,35,4,3231,3,1,3,313,Low Value,Late Bloomer
2876,325,1,209,1,1,1,111,Low Value,Lost Customer
2877,41,9,4947,3,4,4,344,High Value,Potential Customer
2878,0,3,784,4,1,1,411,Low Value,Recent Customer
2879,14,8,5572,4,4,4,444,High Value,Platinum Customer
2880,18,8,4772,3,4,4,344,High Value,Potential Customer
2881,72,6,3646,2,2,3,223,Mid Value,High Risk Customer
2882,294,2,1486,1,1,1,111,Low Value,Lost Customer
2883,49,7,5553,2,3,4,234,Mid Value,Losing Customer
2884,14,8,3957,4,4,3,443,High Value,Very Loyal
2885,94,9,4839,1,4,4,144,Low Value,Almost Lost Customer
2886,39,8,4022,3,4,3,343,High Value,Potential Customer
2887,24,9,6202,3,4,4,344,High Value,Potential Customer
2888,29,6,5055,3,2,4,324,Mid Value,Potential Customer
2889,105,5,4722,1,2,4,124,Low Value,Evasive Customer
2890,86,7,3978,1,3,3,133,Low Value,Almost Lost Customer
2891,62,7,4629,2,3,4,234,Mid Value,Losing Customer
2892,12,5,4015,4,2,3,423,Mid Value,Becoming Loyal
2893,59,3,3533,2,1,3,213,Low Value,High Risk Customer
2894,86,9,7544,1,4,4,144,Low Value,Almost Lost Customer
2895,258,2,950,1,1,1,111,Low Value,Lost Customer
2896,194,2,1319,1,1,1,111,Low Value,Lost Customer
2897,46,5,2828,2,2,2,222,Mid Value,High Risk Customer
2898,78,4,2343,2,1,2,212,Low Value,Almost Lost Customer
2899,30,6,2554,3,2,2,322,Mid Value,Late Bloomer
2900,61,3,2041,2,1,2,212,Low Value,Almost Lost Customer
2901,38,7,5850,3,3,4,334,High Value,Potential Customer
2902,196,2,899,1,1,1,111,Low Value,Lost Customer
2903,26,3,1370,3,1,1,311,Low Value,Losing Customer
2904,23,7,3163,3,3,3,333,High Value,Potential Customer
2905,8,4,689,4,1,1,411,Low Value,Recent Customer
2906,45,4,1408,2,1,1,211,Low Value,Almost Lost Customer
2907,74,7,5213,2,3,4,234,Mid Value,Losing Customer
2908,1,6,2066,4,2,2,422,Mid Value,Becoming Loyal
2909,83,7,4644,2,3,4,234,Mid Value,Losing Customer
2910,46,8,3564,2,4,3,243,Mid Value,Losing Customer
2911,283,2,687,1,1,1,111,Low Value,Lost Customer
2912,46,13,8835,2,4,4,244,Mid Value,Losing Customer
2913,89,6,1548,1,2,1,121,Low Value,Evasive Customer
2914,12,12,6835,4,4,4,444,High Value,Platinum Customer
2915,33,7,1661,3,3,1,331,Mid Value,Potential Customer
2916,24,7,2509,3,3,2,332,Mid Value,Potential Customer
2917,148,5,3758,1,2,3,123,Low Value,Evasive Customer
2918,51,7,3469,2,3,3,233,Mid Value,Losing Customer
2919,21,6,3489,3,2,3,323,Mid Value,Late Bloomer
2920,99,2,1774,1,1,1,111,Low Value,Lost Customer
2921,57,5,2718,2,2,2,222,Mid Value,High Risk Customer
2922,1,5,3257,4,2,3,423,Mid Value,Becoming Loyal
2923,13,7,3149,4,3,3,433,High Value,Becoming Loyal
2924,64,6,2561,2,2,2,222,Mid Value,High Risk Customer
2925,93,5,2770,1,2,2,122,Low Value,Evasive Customer
2926,143,4,1341,1,1,1,111,Low Value,Lost Customer
2927,99,3,2440,1,1,2,112,Low Value,Evasive Customer
2928,175,5,3739,1,2,3,123,Low Value,Evasive Customer
2929,1,9,6692,4,4,4,444,High Value,Platinum Customer
2930,71,7,3166,2,3,3,233,Mid Value,Losing Customer
2931,57,6,1700,2,2,1,221,Mid Value,High Risk Customer
2932,19,10,5823,3,4,4,344,High Value,Potential Customer
2933,95,5,1241,1,2,1,121,Low Value,Evasive Customer
2934,61,6,3777,2,2,3,223,Mid Value,High Risk Customer
2935,6,7,2017,4,3,2,432,Mid Value,Becoming Loyal
2936,59,7,5550,2,3,4,234,Mid Value,Losing Customer
2937,7,7,6294,4,3,4,434,High Value,Very Loyal
2938,125,5,4655,1,2,4,124,Low Value,Evasive Customer
2939,90,4,1600,1,1,1,111,Low Value,Lost Customer
2940,94,7,4384,1,3,4,134,Low Value,Almost Lost Customer
2941,172,5,2769,1,2,2,122,Low Value,Evasive Customer
2942,9,8,3872,4,4,3,443,High Value,Very Loyal
2943,52,7,2125,2,3,2,232,Mid Value,Losing Customer
2944,30,6,1458,3,2,1,321,Mid Value,Late Bloomer
2945,49,3,397,2,1,1,211,Low Value,Almost Lost Customer
2946,31,10,3823,3,4,3,343,High Value,Potential Customer
2947,14,6,4595,4,2,4,424,Mid Value,Becoming Loyal
2948,111,5,2670,1,2,2,122,Low Value,Evasive Customer
2949,13,3,952,4,1,1,411,Low Value,Recent Customer
2950,75,3,645,2,1,1,211,Low Value,Almost Lost Customer
2951,85,9,4729,2,4,4,244,Mid Value,Losing Customer
2952,27,5,2543,3,2,2,322,Mid Value,Late Bloomer
2953,75,5,2881,2,2,3,223,Mid Value,High Risk Customer
2954,6,6,2388,4,2,2,422,Mid Value,Becoming Loyal
2955,19,8,4306,3,4,4,344,High Value,Potential Customer
2956,97,7,2683,1,3,2,132,Low Value,Almost Lost Customer
2957,98,3,2844,1,1,2,112,Low Value,Evasive Customer
2958,4,7,1892,4,3,2,432,Mid Value,Becoming Loyal
2959,134,3,1835,1,1,1,111,Low Value,Lost Customer
2960,88,3,2935,1,1,3,113,Low Value,Evasive Customer
2961,2,6,6234,4,2,4,424,Mid Value,Becoming Loyal
2962,77,3,444,2,1,1,211,Low Value,Almost Lost Customer
2963,55,5,1205,2,2,1,221,Mid Value,High Risk Customer
2964,168,2,2411,1,1,2,112,Low Value,Evasive Customer
2965,90,6,2422,1,2,2,122,Low Value,Evasive Customer
2966,32,5,2629,3,2,2,322,Mid Value,Late Bloomer
2967,10,3,2466,4,1,2,412,Low Value,Recent Customer
2968,171,7,1644,1,3,1,131,Low Value,Almost Lost Customer
2969,11,6,2998,4,2,3,423,Mid Value,Becoming Loyal
2970,98,4,1111,1,1,1,111,Low Value,Lost Customer
2971,27,3,1511,3,1,1,311,Low Value,Losing Customer
2972,56,4,1188,2,1,1,211,Low Value,Almost Lost Customer
2973,93,4,2016,1,1,2,112,Low Value,Evasive Customer
2974,159,2,255,1,1,1,111,Low Value,Lost Customer
2975,169,3,2020,1,1,2,112,Low Value,Evasive Customer
2976,6,4,3521,4,1,3,413,Low Value,Recent Customer
2977,9,5,1936,4,2,2,422,Mid Value,Becoming Loyal
2978,147,3,827,1,1,1,111,Low Value,Lost Customer
2979,114,4,2582,1,1,2,112,Low Value,Evasive Customer
2980,15,6,2573,4,2,2,422,Mid Value,Becoming Loyal
2981,52,7,2643,2,3,2,232,Mid Value,Losing Customer
2982,117,7,6366,1,3,4,134,Low Value,Almost Lost Customer
2983,129,5,3344,1,2,3,123,Low Value,Evasive Customer
2984,158,5,3865,1,2,3,123,Low Value,Evasive Customer
2985,38,10,6308,3,4,4,344,High Value,Potential Customer
2986,28,9,5017,3,4,4,344,High Value,Potential Customer
2987,17,5,2846,4,2,2,422,Mid Value,Becoming Loyal
2988,32,8,3034,3,4,3,343,High Value,Potential Customer
2989,70,9,6845,2,4,4,244,Mid Value,Losing Customer
2990,14,7,2584,4,3,2,432,Mid Value,Becoming Loyal
2991,75,6,2602,2,2,2,222,Mid Value,High Risk Customer
2992,9,8,6871,4,4,4,444,High Value,Platinum Customer
2993,9,8,5400,4,4,4,444,High Value,Platinum Customer
2994,15,3,179,4,1,1,411,Low Value,Recent Customer
2995,10,5,3066,4,2,3,423,Mid Value,Becoming Loyal
2996,21,3,1751,3,1,1,311,Low Value,Losing Customer
2997,31,6,2035,3,2,2,322,Mid Value,Late Bloomer
2998,66,3,2511,2,1,2,212,Low Value,Almost Lost Customer
2999,8,11,8095,4,4,4,444,High Value,Platinum Customer
3000,42,4,3354,3,1,3,313,Low Value,Late Bloomer
3001,104,4,3378,1,1,3,113,Low Value,Evasive Customer
3002,44,7,3193,3,3,3,333,High Value,Potential Customer
3003,111,9,5168,1,4,4,144,Low Value,Almost Lost Customer
3004,113,5,3550,1,2,3,123,Low Value,Evasive Customer
3005,189,3,2602,1,1,2,112,Low Value,Evasive Customer
3006,30,4,3901,3,1,3,313,Low Value,Late Bloomer
3007,3,7,4500,4,3,4,434,High Value,Very Loyal
3008,5,6,3216,4,2,3,423,Mid Value,Becoming Loyal
3009,88,4,2250,1,1,2,112,Low Value,Evasive Customer
3010,110,5,2413,1,2,2,122,Low Value,Evasive Customer
3011,35,4,1349,3,1,1,311,Low Value,Losing Customer
3012,3,6,6440,4,2,4,424,Mid Value,Becoming Loyal
3013,4,9,3849,4,4,3,443,High Value,Very Loyal
3014,19,9,4656,3,4,4,344,High Value,Potential Customer
3015,46,10,6814,2,4,4,244,Mid Value,Losing Customer
3016,0,5,4253,4,2,4,424,Mid Value,Becoming Loyal
3017,57,6,4124,2,2,3,223,Mid Value,High Risk Customer
3018,19,5,1798,3,2,1,321,Mid Value,Late Bloomer
3019,64,3,1138,2,1,1,211,Low Value,Almost Lost Customer
3020,22,12,2771,3,4,2,342,Mid Value,Potential Customer
3021,60,7,2943,2,3,3,233,Mid Value,Losing Customer
3022,31,5,2614,3,2,2,322,Mid Value,Late Bloomer
3023,132,4,661,1,1,1,111,Low Value,Lost Customer
3024,50,2,3321,2,1,3,213,Low Value,High Risk Customer
3025,125,2,1652,1,1,1,111,Low Value,Lost Customer
3026,92,6,1886,1,2,2,122,Low Value,Evasive Customer
3027,31,5,1393,3,2,1,321,Mid Value,Late Bloomer
3028,46,5,3043,2,2,3,223,Mid Value,High Risk Customer
3029,121,4,1922,1,1,2,112,Low Value,Evasive Customer
3030,24,7,2713,3,3,2,332,Mid Value,Potential Customer
3031,2,5,2910,4,2,3,423,Mid Value,Becoming Loyal
3032,40,7,6183,3,3,4,334,High Value,Potential Customer
3033,158,2,1418,1,1,1,111,Low Value,Lost Customer
3034,48,5,2661,2,2,2,222,Mid Value,High Risk Customer
3035,38,5,2429,3,2,2,322,Mid Value,Late Bloomer
3036,156,5,3750,1,2,3,123,Low Value,Evasive Customer
3037,185,3,1404,1,1,1,111,Low Value,Lost Customer
3038,46,6,3194,2,2,3,223,Mid Value,High Risk Customer
3039,69,9,4762,2,4,4,244,Mid Value,Losing Customer
3040,203,2,2981,1,1,3,113,Low Value,Evasive Customer
3041,124,2,1211,1,1,1,111,Low Value,Lost Customer
3042,11,6,1629,4,2,1,421,Mid Value,Recent Customer
3043,11,4,2535,4,1,2,412,Low Value,Recent Customer
3044,4,9,5793,4,4,4,444,High Value,Platinum Customer
3045,65,6,5802,2,2,4,224,Mid Value,High Risk Customer
3046,228,5,3229,1,2,3,123,Low Value,Evasive Customer
3047,34,5,3909,3,2,3,323,Mid Value,Late Bloomer
3048,4,13,8379,4,4,4,444,High Value,Platinum Customer
3049,43,3,1833,3,1,1,311,Low Value,Losing Customer
3050,66,9,6353,2,4,4,244,Mid Value,Losing Customer
3051,140,4,2117,1,1,2,112,Low Value,Evasive Customer
3052,54,2,666,2,1,1,211,Low Value,Almost Lost Customer
3053,193,4,2338,1,1,2,112,Low Value,Evasive Customer
3054,2,5,3330,4,2,3,423,Mid Value,Becoming Loyal
3055,58,10,5955,2,4,4,244,Mid Value,Losing Customer
3056,19,4,1246,3,1,1,311,Low Value,Losing Customer
3057,28,7,5049,3,3,4,334,High Value,Potential Customer
3058,24,5,5935,3,2,4,324,Mid Value,Potential Customer
3059,142,2,2731,1,1,2,112,Low Value,Evasive Customer
3060,29,11,5684,3,4,4,344,High Value,Potential Customer
3061,59,9,3232,2,4,3,243,Mid Value,Losing Customer
3062,46,6,2857,2,2,2,222,Mid Value,High Risk Customer
3063,92,5,1065,1,2,1,121,Low Value,Evasive Customer
3064,55,7,2410,2,3,2,232,Mid Value,Losing Customer
3065,5,5,1367,4,2,1,421,Mid Value,Recent Customer
3066,164,4,1516,1,1,1,111,Low Value,Lost Customer
3067,39,6,3575,3,2,3,323,Mid Value,Late Bloomer
3068,79,6,3084,2,2,3,223,Mid Value,High Risk Customer
3069,70,3,1775,2,1,1,211,Low Value,Almost Lost Customer
3070,119,4,399,1,1,1,111,Low Value,Lost Customer
3071,158,4,473,1,1,1,111,Low Value,Lost Customer
3072,67,7,3373,2,3,3,233,Mid Value,Losing Customer
3073,251,3,1264,1,1,1,111,Low Value,Lost Customer
3074,10,7,4781,4,3,4,434,High Value,Very Loyal
3075,81,6,2741,2,2,2,222,Mid Value,High Risk Customer
3076,209,4,1904,1,1,2,112,Low Value,Evasive Customer
3077,16,7,3672,4,3,3,433,High Value,Becoming Loyal
3078,169,3,1750,1,1,1,111,Low Value,Lost Customer
3079,131,4,1903,1,1,2,112,Low Value,Evasive Customer
3080,4,9,4665,4,4,4,444,High Value,Platinum Customer
3081,106,6,5502,1,2,4,124,Low Value,Evasive Customer
3082,16,5,1742,4,2,1,421,Mid Value,Recent Customer
3083,69,6,2308,2,2,2,222,Mid Value,High Risk Customer
3084,15,6,3082,4,2,3,423,Mid Value,Becoming Loyal
3085,25,5,2076,3,2,2,322,Mid Value,Late Bloomer
3086,11,10,5713,4,4,4,444,High Value,Platinum Customer
3087,84,6,3708,2,2,3,223,Mid Value,High Risk Customer
3088,3,7,2487,4,3,2,432,Mid Value,Becoming Loyal
3089,27,4,3618,3,1,3,313,Low Value,Late Bloomer
3090,198,5,3132,1,2,3,123,Low Value,Evasive Customer
3091,307,2,1323,1,1,1,111,Low Value,Lost Customer
3092,160,3,920,1,1,1,111,Low Value,Lost Customer
3093,68,9,2964,2,4,3,243,Mid Value,Losing Customer
3094,161,7,2859,1,3,3,133,Low Value,Almost Lost Customer
3095,36,5,2799,3,2,2,322,Mid Value,Late Bloomer
3096,15,3,2717,4,1,2,412,Low Value,Recent Customer
3097,60,3,2427,2,1,2,212,Low Value,Almost Lost Customer
3098,38,4,2968,3,1,3,313,Low Value,Late Bloomer
3099,83,2,2079,2,1,2,212,Low Value,Almost Lost Customer
3100,20,4,3919,3,1,3,313,Low Value,Late Bloomer
3101,61,4,614,2,1,1,211,Low Value,Almost Lost Customer
3102,106,5,2883,1,2,3,123,Low Value,Evasive Customer
3103,59,8,5040,2,4,4,244,Mid Value,Losing Customer
3104,49,7,3686,2,3,3,233,Mid Value,Losing Customer
3105,10,6,4916,4,2,4,424,Mid Value,Becoming Loyal
3106,199,5,3738,1,2,3,123,Low Value,Evasive Customer
3107,95,4,3159,1,1,3,113,Low Value,Evasive Customer
3108,53,7,5916,2,3,4,234,Mid Value,Losing Customer
3109,169,5,3080,1,2,3,123,Low Value,Evasive Customer
3110,17,3,1429,4,1,1,411,Low Value,Recent Customer
3111,48,5,1831,2,2,1,221,Mid Value,High Risk Customer
3112,11,8,3035,4,4,3,443,High Value,Very Loyal
3113,109,8,4144,1,4,3,143,Low Value,Almost Lost Customer
3114,3,6,2760,4,2,2,422,Mid Value,Becoming Loyal
3115,195,5,4020,1,2,3,123,Low Value,Evasive Customer
3116,87,6,2861,1,2,3,123,Low Value,Evasive Customer
3117,25,9,8531,3,4,4,344,High Value,Potential Customer
3118,12,9,6243,4,4,4,444,High Value,Platinum Customer
3119,5,4,2330,4,1,2,412,Low Value,Recent Customer
3120,20,7,4179,3,3,3,333,High Value,Potential Customer
3121,48,6,3164,2,2,3,223,Mid Value,High Risk Customer
3122,143,5,3920,1,2,3,123,Low Value,Evasive Customer
3123,0,4,1248,4,1,1,411,Low Value,Recent Customer
3124,38,3,401,3,1,1,311,Low Value,Losing Customer
3125,9,4,1702,4,1,1,411,Low Value,Recent Customer
3126,40,8,4916,3,4,4,344,High Value,Potential Customer
3127,35,4,3898,3,1,3,313,Low Value,Late Bloomer
3128,104,5,3687,1,2,3,123,Low Value,Evasive Customer
3129,16,5,3590,4,2,3,423,Mid Value,Becoming Loyal
3130,0,5,3792,4,2,3,423,Mid Value,Becoming Loyal
3131,17,8,2725,4,4,2,442,Mid Value,Very Loyal
3132,23,5,3426,3,2,3,323,Mid Value,Late Bloomer
3133,11,6,2323,4,2,2,422,Mid Value,Becoming Loyal
3134,64,7,7491,2,3,4,234,Mid Value,Losing Customer
3135,121,7,3983,1,3,3,133,Low Value,Almost Lost Customer
3136,25,4,1210,3,1,1,311,Low Value,Losing Customer
3137,116,7,2841,1,3,2,132,Low Value,Almost Lost Customer
3138,69,5,3168,2,2,3,223,Mid Value,High Risk Customer
3139,11,3,1783,4,1,1,411,Low Value,Recent Customer
3140,40,3,673,3,1,1,311,Low Value,Losing Customer
3141,70,7,1696,2,3,1,231,Mid Value,Losing Customer
3142,12,4,900,4,1,1,411,Low Value,Recent Customer
3143,20,11,3361,3,4,3,343,High Value,Potential Customer
3144,64,3,665,2,1,1,211,Low Value,Almost Lost Customer
3145,68,7,4067,2,3,3,233,Mid Value,Losing Customer
3146,54,8,6856,2,4,4,244,Mid Value,Losing Customer
3147,3,6,1273,4,2,1,421,Mid Value,Recent Customer
3148,55,6,3460,2,2,3,223,Mid Value,High Risk Customer
3149,22,3,2036,3,1,2,312,Low Value,Late Bloomer
3150,87,8,1234,1,4,1,141,Low Value,Almost Lost Customer
3151,13,9,2916,4,4,3,443,High Value,Very Loyal
3152,11,6,2168,4,2,2,422,Mid Value,Becoming Loyal
3153,127,5,4732,1,2,4,124,Low Value,Evasive Customer
3154,14,7,2243,4,3,2,432,Mid Value,Becoming Loyal
3155,43,4,1250,3,1,1,311,Low Value,Losing Customer
3156,4,3,311,4,1,1,411,Low Value,Recent Customer
3157,10,8,4886,4,4,4,444,High Value,Platinum Customer
3158,16,6,2532,4,2,2,422,Mid Value,Becoming Loyal
3159,25,2,3222,3,1,3,313,Low Value,Late Bloomer
3160,52,5,3690,2,2,3,223,Mid Value,High Risk Customer
3161,83,1,198,2,1,1,211,Low Value,Almost Lost Customer
3162,110,2,2133,1,1,2,112,Low Value,Evasive Customer
3163,14,6,1496,4,2,1,421,Mid Value,Recent Customer
3164,98,5,2601,1,2,2,122,Low Value,Evasive Customer
3165,77,8,3167,2,4,3,243,Mid Value,Losing Customer
3166,47,7,5155,2,3,4,234,Mid Value,Losing Customer
3167,73,4,3438,2,1,3,213,Low Value,High Risk Customer
3168,91,5,5170,1,2,4,124,Low Value,Evasive Customer
3169,0,7,4539,4,3,4,434,High Value,Very Loyal
3170,44,6,4344,3,2,4,324,Mid Value,Potential Customer
3171,75,3,2072,2,1,2,212,Low Value,Almost Lost Customer
3172,55,4,676,2,1,1,211,Low Value,Almost Lost Customer
3173,45,6,4681,2,2,4,224,Mid Value,High Risk Customer
3174,24,6,2346,3,2,2,322,Mid Value,Late Bloomer
3175,260,3,1801,1,1,1,111,Low Value,Lost Customer
3176,24,9,2701,3,4,2,342,Mid Value,Potential Customer
3177,68,7,2163,2,3,2,232,Mid Value,Losing Customer
3178,29,5,4339,3,2,4,324,Mid Value,Potential Customer
3179,268,1,459,1,1,1,111,Low Value,Lost Customer
3180,145,2,1189,1,1,1,111,Low Value,Lost Customer
3181,9,6,5001,4,2,4,424,Mid Value,Becoming Loyal
3182,84,4,909,2,1,1,211,Low Value,Almost Lost Customer
3183,11,8,2059,4,4,2,442,Mid Value,Very Loyal
3184,68,8,5310,2,4,4,244,Mid Value,Losing Customer
3185,18,7,1939,3,3,2,332,Mid Value,Potential Customer
3186,19,5,4279,3,2,4,324,Mid Value,Potential Customer
3187,63,5,1034,2,2,1,221,Mid Value,High Risk Customer
3188,116,5,1363,1,2,1,121,Low Value,Evasive Customer
3189,56,2,50,2,1,1,211,Low Value,Almost Lost Customer
3190,92,8,2529,1,4,2,142,Low Value,Almost Lost Customer
3191,7,8,5673,4,4,4,444,High Value,Platinum Customer
3192,188,4,2865,1,1,3,113,Low Value,Evasive Customer
